date,advbw,bwhist
2019-02-07,,161.283224
2019-02-08,350.036698,159.333155
2019-02-09,348.337461,163.764904
2019-02-10,349.598026,165.751082
2019-02-11,350.211464,165.165379
2019-02-12,350.389133,163.317069
2019-02-13,348.355706,161.792243
2019-02-14,348.800313,161.127139
2019-02-15,346.860692,161.355991
2019-02-16,339.184421,163.640072
2019-02-17,339.282103,163.738533
2019-02-18,345.472122,163.214389
2019-02-19,345.898144,161.160194
2019-02-20,344.859283,163.187012
2019-02-21,346.382813,
2019-02-22,347.067313,175.511483
2019-02-23,348.218204,175.146070
2019-02-24,350.740999,169.179362
2019-02-25,351.535599,166.530243
2019-02-26,351.203216,163.457168
2019-02-27,352.061336,164.492661
2019-02-28,352.449368,167.002444
2019-03-01,352.088451,169.422982
2019-03-02,354.088657,172.523911
2019-03-03,356.082982,174.161035
2019-03-04,359.048319,174.478114
2019-03-05,359.759760,166.372681
2019-03-06,360.827908,160.111265
2019-03-07,360.971441,159.624102
2019-03-08,361.166710,163.284698
2019-03-09,360.922968,169.007929
2019-03-10,360.125245,173.400692
2019-03-11,360.964966,165.783773
2019-03-12,360.668278,161.680736
2019-03-13,359.572387,161.710372
2019-03-14,359.234975,162.766544
2019-03-15,359.448003,166.320307
2019-03-16,358.310619,169.810079
2019-03-17,358.780422,171.239221
2019-03-18,359.976068,165.823714
2019-03-19,360.289106,161.651979
2019-03-20,358.585196,163.091435
2019-03-21,359.224857,162.480426
2019-03-22,357.136508,161.539422
2019-03-23,355.967288,161.865315
2019-03-24,354.586968,165.899660
2019-03-25,355.783612,164.832298
2019-03-26,357.313947,164.205323
2019-03-27,356.606322,164.671301
2019-03-28,355.852409,164.888449
2019-03-29,355.213027,166.188742
2019-03-30,356.520481,165.323265
2019-03-31,355.695363,165.538661
2019-04-01,360.007416,164.659526
2019-04-02,362.592007,161.250736
2019-04-03,364.825615,160.502423
2019-04-04,366.614729,160.502913
2019-04-05,365.986904,168.356622
2019-04-06,367.728530,170.211455
2019-04-07,366.903593,165.680518
2019-04-08,365.874932,164.720762
2019-04-09,365.219678,161.130184
2019-04-10,364.438294,160.033895
2019-04-11,362.251175,159.722849
2019-04-12,361.090163,162.566794
2019-04-13,360.081190,168.096440
2019-04-14,362.486997,168.762569
2019-04-15,368.740583,167.304963
2019-04-16,371.021811,166.198731
2019-04-17,371.312860,167.135540
2019-04-18,372.010625,169.770654
2019-04-19,372.818716,168.797010
2019-04-20,370.715319,169.678640
2019-04-21,371.610251,173.440103
2019-04-22,371.909162,177.979433
2019-04-23,375.780446,175.986713
2019-04-24,377.168223,177.590320
2019-04-25,379.405678,174.723963
2019-04-26,380.715830,172.830035
2019-04-27,380.571409,179.104196
2019-04-28,381.029211,177.931365
2019-04-29,382.994944,174.600672
2019-04-30,381.808973,173.987370
2019-05-01,384.438311,178.527805
2019-05-02,390.998694,178.756927
2019-05-03,393.377196,181.873546
2019-05-04,393.233254,177.493581
2019-05-05,392.457095,176.322444
2019-05-06,392.873690,173.203844
2019-05-07,391.354517,170.972061
2019-05-08,389.048428,173.131465
2019-05-09,389.315748,170.332916
2019-05-10,386.865322,171.359467
2019-05-11,384.062676,174.328649
2019-05-12,383.921268,175.210373
2019-05-13,385.074918,173.863621
2019-05-14,382.308168,171.514159
2019-05-15,381.332087,170.847777
2019-05-16,379.964581,170.493779
2019-05-17,378.612264,172.726334
2019-05-18,377.859664,176.193939
2019-05-19,378.786429,174.541873
2019-05-20,377.720744,174.584826
2019-05-21,,176.099812
2019-05-22,380.415732,179.863260
2019-05-23,379.391040,177.932115
2019-05-24,378.119802,180.038189
2019-05-25,380.234980,184.813790
2019-05-26,382.300661,186.030945
2019-05-27,382.761763,184.722674
2019-05-28,383.155417,184.930305
2019-05-29,383.775423,188.067162
2019-05-30,383.586099,191.392053
2019-05-31,,193.122648
2019-06-01,387.163504,200.411520
2019-06-02,393.854524,196.023466
2019-06-03,398.650801,194.421806
2019-06-04,400.289588,191.960984
2019-06-05,400.886269,190.737015
2019-06-06,399.206402,190.786215
2019-06-07,396.908127,185.148344
2019-06-08,394.420569,185.152485
2019-06-09,389.341854,185.899934
2019-06-10,386.191053,186.848845
2019-06-11,384.171826,187.884654
2019-06-12,385.091647,191.517164
2019-06-13,381.492346,192.135554
2019-06-14,384.824557,198.932513
2019-06-15,386.368596,202.627029
2019-06-16,388.667316,200.768488
2019-06-17,390.721848,200.777928
2019-06-18,389.719684,205.190383
2019-06-19,393.293092,209.332116
2019-06-20,395.679953,205.207265
2019-06-21,397.076666,205.702379
2019-06-22,396.622128,211.825118
2019-06-23,399.770765,211.277158
2019-06-24,403.848025,192.648637
2019-06-25,401.715134,175.536340
2019-06-26,397.430985,174.898999
2019-06-27,397.664687,178.426285
2019-06-28,394.752022,180.375925
2019-06-29,389.169725,176.840041
2019-06-30,382.932674,175.233903
2019-07-01,382.424683,172.433777
2019-07-02,379.701379,167.871868
2019-07-03,383.855423,170.533098
2019-07-04,383.349372,181.862949
2019-07-05,383.202933,188.296598
2019-07-06,384.575638,188.717785
2019-07-07,387.675475,190.316956
2019-07-08,388.281610,192.430755
2019-07-09,388.315998,193.486027
2019-07-10,388.753536,188.274223
2019-07-11,391.113650,186.762913
2019-07-12,390.628759,194.738569
2019-07-13,391.459033,195.915482
2019-07-14,393.053282,190.181714
2019-07-15,393.081940,185.820290
2019-07-16,388.094860,185.839690
2019-07-17,384.099772,183.769726
2019-07-18,383.350546,184.375861
2019-07-19,382.582779,189.076303
2019-07-20,380.341997,193.092688
2019-07-21,383.008777,194.702593
2019-07-22,387.234254,190.580044
2019-07-23,389.589939,185.183273
2019-07-24,391.304753,181.750061
2019-07-25,391.306385,180.959512
2019-07-26,389.245587,186.449906
2019-07-27,,194.082908
2019-07-28,387.607146,194.194132
2019-07-29,386.888891,191.076167
2019-07-30,388.688112,188.587168
2019-07-31,387.257862,188.267405
2019-08-01,386.915948,189.402643
2019-08-02,388.520385,186.590325
2019-08-03,389.310059,187.170582
2019-08-04,386.879368,186.319264
2019-08-05,385.336750,185.106328
2019-08-06,385.048991,184.854092
2019-08-07,406.863338,186.194433
2019-08-08,520.300323,185.020536
2019-08-09,571.365677,186.715756
2019-08-10,580.386341,187.793288
2019-08-11,576.451528,188.298339
2019-08-12,557.726033,190.226744
2019-08-13,469.885746,190.021471
2019-08-14,417.481376,189.401104
2019-08-15,406.024282,191.594074
2019-08-16,403.282022,191.642623
2019-08-17,,195.516466
2019-08-18,401.156307,202.048342
2019-08-19,401.246914,202.198455
2019-08-20,400.877354,198.899440
2019-08-21,403.418875,198.576468
2019-08-22,405.555612,197.477094
2019-08-23,407.472699,199.025665
2019-08-24,406.578873,201.880011
2019-08-25,,202.190867
2019-08-26,401.784753,199.077380
2019-08-27,399.894539,191.372464
2019-08-28,402.851054,191.848322
2019-08-29,402.868467,189.942412
2019-08-30,402.482876,193.019861
2019-08-31,403.263468,196.358898
2019-09-01,,196.773939
2019-09-02,408.762871,194.191607
2019-09-03,410.550108,193.497043
2019-09-04,410.416734,193.420851
2019-09-05,407.022550,196.935295
2019-09-06,407.023543,192.868103
2019-09-07,406.721839,186.779241
2019-09-08,405.909475,185.705480
2019-09-09,404.723198,182.373879
2019-09-10,406.350105,179.233577
2019-09-11,404.724361,179.794412
2019-09-12,403.043268,187.088265
2019-09-13,400.660564,194.211003
2019-09-14,400.558069,197.492017
2019-09-15,402.678581,198.450441
2019-09-16,404.799194,194.452675
2019-09-17,403.459210,191.796205
2019-09-18,403.449147,190.336848
2019-09-19,403.383364,189.636685
2019-09-20,402.503583,192.780247
2019-09-21,401.114225,197.522544
2019-09-22,400.565487,199.019559
2019-09-23,400.627887,197.007985
2019-09-24,397.700281,194.304555
2019-09-25,398.039675,198.002924
2019-09-26,399.812872,199.489246
2019-09-27,397.111156,202.196278
2019-09-28,396.794462,206.293605
2019-09-29,398.550032,205.270096
2019-09-30,401.918370,199.753990
2019-10-01,404.692286,196.761616
2019-10-02,406.833694,198.461723
2019-10-03,405.547312,197.453265
2019-10-04,400.982593,193.233536
2019-10-05,398.576556,196.014743
2019-10-06,399.748546,194.701862
2019-10-07,406.723460,195.645504
2019-10-08,391.090474,191.383467
2019-10-09,361.491174,183.392270
2019-10-10,364.732546,185.111620
2019-10-11,367.403205,188.631598
2019-10-12,371.037530,192.290960
2019-10-13,371.575555,190.417964
2019-10-14,372.149150,187.131072
2019-10-15,372.096148,183.738019
2019-10-16,370.927470,182.925836
2019-10-17,368.689938,182.430448
2019-10-18,367.716521,188.464118
2019-10-19,370.605383,193.677504
2019-10-20,373.713021,192.567315
2019-10-21,377.347907,186.971995
2019-10-22,379.532628,186.364068
2019-10-23,380.622948,190.140535
2019-10-24,382.927458,187.487691
2019-10-25,385.558105,186.151704
2019-10-26,387.893164,189.538099
2019-10-27,391.969454,188.596201
2019-10-28,393.007707,184.142920
2019-10-29,392.405266,180.790930
2019-10-30,391.769988,177.408813
2019-10-31,389.241318,176.664570
2019-11-01,392.147993,181.687430
2019-11-02,396.652660,185.924602
2019-11-03,402.211925,187.805924
2019-11-04,401.185812,185.271441
2019-11-05,,179.911333
2019-11-06,,180.668442
2019-11-07,393.629514,181.000962
2019-11-08,394.081421,181.030027
2019-11-09,394.008693,187.459802
2019-11-10,393.628728,186.245938
2019-11-11,395.386002,185.133972
2019-11-12,397.195944,185.318607
2019-11-13,396.825110,184.286921
2019-11-14,396.344331,183.931250
2019-11-15,391.728826,183.291833
2019-11-16,390.209509,188.321718
2019-11-17,390.380886,188.278327
2019-11-18,391.730920,184.631968
2019-11-19,393.623153,185.160815
2019-11-20,395.639234,187.296928
2019-11-21,396.342368,187.354339
2019-11-22,397.579884,190.221460
2019-11-23,397.623196,192.342673
2019-11-24,396.718823,192.446481
2019-11-25,400.256140,189.963936
2019-11-26,402.128647,184.266975
2019-11-27,402.871047,183.868466
2019-11-28,401.166828,191.094998
2019-11-29,401.352833,194.807987
2019-11-30,402.109011,201.394899
2019-12-01,401.072481,194.227452
2019-12-02,403.335265,190.765880
2019-12-03,406.184725,190.965108
2019-12-04,407.828015,191.290611
2019-12-05,410.753483,189.693331
2019-12-06,410.121395,188.775276
2019-12-07,411.053219,195.188150
2019-12-08,412.871576,195.199180
2019-12-09,413.186331,193.718287
2019-12-10,412.734231,191.410041
2019-12-11,414.976931,187.634765
2019-12-12,415.878758,186.144101
2019-12-13,415.748429,189.305987
2019-12-14,415.627616,194.232337
2019-12-15,415.505712,195.404925
2019-12-16,410.953994,193.780300
2019-12-17,407.913255,190.744019
2019-12-18,406.202503,190.225128
2019-12-19,397.273539,188.866923
2019-12-20,398.227100,190.660497
2019-12-21,400.568637,195.185347
2019-12-22,401.309859,196.219415
2019-12-23,405.729508,192.594077
2019-12-24,408.641934,186.581008
2019-12-25,407.878662,186.400119
2019-12-26,403.411793,192.634702
2019-12-27,404.305683,194.834839
2019-12-28,405.670395,196.730018
2019-12-29,404.861464,195.748799
2019-12-30,403.145638,193.239665
2019-12-31,403.132107,193.606139
2020-01-01,408.143902,202.642743
2020-01-02,411.776711,202.649417
2020-01-03,413.913259,198.147934
2020-01-04,417.120191,198.944876
2020-01-05,417.068321,196.843631
2020-01-06,417.011909,193.058201
2020-01-07,415.145101,192.008086
2020-01-08,414.250234,195.132238
2020-01-09,415.940946,197.099591
2020-01-10,418.193428,197.567676
2020-01-11,419.922986,200.165799
